Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
42975,23/07/2020,9:00,289,6.4,15.6,2.2,1.0,H
42975,23/07/2020,10:00,305,4.5,15.8,1.7,1.0,H
42975,23/07/2020,11:00,298,5.4,18.5,1.8,1.0,H
42975,23/07/2020,12:00,284,5.8,16,1.9,1.0,H
42975,23/07/2020,13:00,276,4.8,19.8,1.5,1.0,H
42975,23/07/2020,14:00,283,3.4,16.9,1.3,1.0,H
42975,23/07/2020,15:00,315,3.4,43.1,2,1.0,H
42975,23/07/2020,16:00,273,5.2,20.3,1.7,1.0,H
42975,23/07/2020,17:00,276,3.8,17.4,1,1.0,H
42975,23/07/2020,18:00,281,4.9,12.6,1.4,1.0,H
42975,23/07/2020,19:00,286,3.5,13.4,1,1.0,H
42975,23/07/2020,20:00,290,5.1,13.3,1.4,1.0,H
42975,23/07/2020,21:00,281,3.2,19.2,1.1,1.0,H
42975,23/07/2020,22:00,276,3.3,21.6,1.8,1.0,H
42975,23/07/2020,23:00,271,5.0,20.1,1.8,1.0,H
42975,24/07/2020,0:00,262,3.5,24.4,1.6,1.0,H
42975,24/07/2020,1:00,274,3.9,16.8,1.2,1.0,H
42975,24/07/2020,2:00,269,4.9,14.8,1.4,1.0,H
42975,24/07/2020,3:00,282,4.6,16.9,1.2,1.0,H
42975,24/07/2020,4:00,296,5.0,14,1.3,1.0,H
42975,24/07/2020,5:00,282,5.3,14,1.5,1.0,H
42975,24/07/2020,6:00,276,5.7,12.3,1.5,1.0,H
42975,24/07/2020,7:00,280,5.9,11.4,1.5,1.0,H
42975,24/07/2020,8:00,285,5.1,11.9,1.1,1.0,H
42975,24/07/2020,9:00,274,4.5,15.6,1.4,1.0,H
42975,24/07/2020,10:00,274,3.0,13.3,0.7,1.0,H
42975,24/07/2020,11:00,284,3.4,14.3,0.8,1.0,H
42975,24/07/2020,12:00,276,3.4,14.7,1,1.0,H
42975,24/07/2020,13:00,284,3.9,13.5,0.9,1.0,H
42975,24/07/2020,14:00,266,3.9,13.4,1.1,1.0,H
42975,24/07/2020,15:00,270,3.7,14,0.9,1.0,H
42975,24/07/2020,16:00,276,3.8,14.5,0.9,1.0,H
42975,24/07/2020,17:00,261,3.7,13.4,0.9,1.0,H
42975,24/07/2020,18:00,280,2.5,12.8,0.7,1.0,H
42975,24/07/2020,19:00,276,3.5,12.6,0.8,1.0,H
42975,24/07/2020,20:00,288,2.9,20.5,1,1.0,H
42975,24/07/2020,21:00,335,2.1,27,0.6,1.0,H
42975,24/07/2020,22:00,321,1.8,12,0.7,1.0,H
42975,24/07/2020,23:00,330,1.4,43.7,0.8,1.0,H
42975,25/07/2020,0:00,309,2.0,52.7,1.2,1.0,H
42975,25/07/2020,1:00,313,2.8,15.2,0.9,1.0,H
42975,25/07/2020,2:00,282,1.1,54.3,0.8,1.0,H
42975,25/07/2020,3:00,161,0.8,41,0.5,1.0,H
42975,25/07/2020,4:00,143,0.9,46.2,0.5,1.0,H
42975,25/07/2020,5:00,269,0.4,89.8,0.3,1.0,H
42975,25/07/2020,6:00,155,1.0,23.9,0.5,1.0,H
42975,25/07/2020,7:00,152,0.8,46.1,0.4,1.0,H
42975,25/07/2020,8:00,256,0.2,21.1,0.2,1.0,H
42975,25/07/2020,9:00,256,0.4,27.7,0.4,1.0,H
42975,25/07/2020,10:00,294,2.1,25.5,0.6,1.0,H
42975,25/07/2020,11:00,248,3.1,19.8,1.3,1.0,H
42975,25/07/2020,12:00,214,2.4,18.2,0.6,1.0,H
42975,25/07/2020,13:00,216,3.2,31,1,1.0,H
42975,25/07/2020,14:00,235,3.1,38.6,1.1,1.0,H
42975,25/07/2020,15:00,272,4.0,13.6,1,1.0,H
42975,25/07/2020,16:00,280,3.0,13.9,0.8,1.0,H
42975,25/07/2020,17:00,305,2.8,22.9,1,1.0,H
42975,25/07/2020,18:00,272,4.0,26.5,1,1.0,H
42975,25/07/2020,19:00,258,1.8,70.2,1.2,1.0,H
42975,25/07/2020,20:00,291,1.0,84.1,0.7,1.0,H
42975,25/07/2020,21:00,243,1.7,43.8,1,1.0,H
42975,25/07/2020,22:00,14,0.8,53,0.4,1.0,H
42975,25/07/2020,23:00,323,2.3,22.6,0.7,1.0,H
42975,26/07/2020,0:00,327,2.4,15.9,0.6,1.0,H
42975,26/07/2020,1:00,318,1.7,19.9,0.6,1.0,H
42975,26/07/2020,2:00,168,0.8,62.8,0.4,1.0,H
42975,26/07/2020,3:00,63,0.9,55.8,0.2,1.0,H
42975,26/07/2020,4:00,54,1.4,20.6,0.2,1.0,H
42975,26/07/2020,5:00,38,1.6,14,0.4,1.0,H
42975,26/07/2020,6:00,14,0.8,49.8,0.7,1.0,H
42975,26/07/2020,7:00,176,0.8,59.3,0.5,1.0,H
42975,26/07/2020,8:00,273,2.1,37.8,0.8,1.0,H
42975,26/07/2020,9:00,197,1.2,65.4,0.6,1.0,H
42975,26/07/2020,10:00,21,0.4,51.3,0.3,1.0,H
42975,26/07/2020,11:00,168,0.8,88.5,0.6,1.0,H
42975,26/07/2020,12:00,153,1.4,31.3,0.6,1.0,H
42975,26/07/2020,13:00,191,2.8,16.2,0.5,1.0,H
42975,26/07/2020,14:00,219,3.8,15.8,1.2,1.0,H
42975,26/07/2020,15:00,257,3.8,13.4,0.9,1.0,H
42975,26/07/2020,16:00,250,2.7,12,0.6,1.0,H
42975,26/07/2020,17:00,218,3.4,22,0.7,1.0,H
42975,26/07/2020,18:00,225,2.3,11.1,0.8,1.0,H
42975,26/07/2020,19:00,265,0.8,39.8,0.5,1.0,H
42975,26/07/2020,20:00,174,0.8,58.7,0.4,1.0,H
42975,26/07/2020,21:00,3,1.0,80.6,0.4,1.0,H
42975,26/07/2020,22:00,263,1.1,55.6,0.5,1.0,H
42975,26/07/2020,23:00,292,0.8,75.6,0.6,1.0,H
42975,27/07/2020,0:00,7,0.9,41.5,0.4,1.0,H
42975,27/07/2020,1:00,24,1.5,16.1,0.3,1.0,H
42975,27/07/2020,2:00,27,2.2,8.7,0.7,1.0,H
42975,27/07/2020,3:00,25,2.5,10.4,0.7,1.0,H
42975,27/07/2020,4:00,25,3.8,9.5,0.9,1.0,H
42975,27/07/2020,5:00,36,3.7,7.2,0.6,1.0,H
42975,27/07/2020,6:00,32,2.3,11.5,0.6,1.0,H
42975,27/07/2020,7:00,16,2.1,13.5,0.6,1.0,H
42975,27/07/2020,8:00,17,2.6,14.2,0.6,1.0,H
42975,27/07/2020,9:00,24,2.1,16.5,0.4,1.0,H
42975,27/07/2020,10:00,41,2.7,12.2,0.8,1.0,H
42975,27/07/2020,11:00,40,4.0,7.9,0.6,1.0,H
42975,27/07/2020,12:00,21,4.1,8.9,0.7,1.0,H
42975,27/07/2020,13:00,17,2.8,15.8,0.5,1.0,H
42975,27/07/2020,14:00,10,2.1,22.3,0.5,1.0,H
42975,27/07/2020,15:00,44,1.4,24.2,0.5,1.0,H
42975,27/07/2020,16:00,10,1.3,29.3,0.3,1.0,H
42975,27/07/2020,17:00,2,1.6,18.7,0.4,1.0,H
42975,27/07/2020,18:00,47,1.3,11.8,0.4,1.0,H
42975,27/07/2020,19:00,356,0.8,21.3,0.5,1.0,H
42975,27/07/2020,20:00,18,0.8,18.9,0.3,1.0,H
42975,27/07/2020,21:00,7,0.6,14.2,0.5,1.0,H
42975,27/07/2020,22:00,40,0.7,35,0.3,1.0,H
42975,27/07/2020,23:00,29,1.2,31.9,0.8,1.0,H
42975,28/07/2020,0:00,31,2.2,20.7,0.8,1.0,H
42975,28/07/2020,1:00,38,1.7,12.2,0.6,1.0,H
42975,28/07/2020,2:00,37,2.5,17.4,0.8,1.0,H
42975,28/07/2020,3:00,31,2.6,11.4,0.4,1.0,H
42975,28/07/2020,4:00,48,1.9,36.8,1.1,1.0,H
42975,28/07/2020,5:00,29,1.9,18.9,1,1.0,H
42975,28/07/2020,6:00,24,2.1,18,0.5,1.0,H
42975,28/07/2020,7:00,12,2.2,23.2,1.4,1.0,H
42975,28/07/2020,8:00,43,3.3,14,0.7,1.0,H
42975,28/07/2020,9:00,21,2.0,29.4,1,1.0,H
42975,28/07/2020,10:00,19,2.3,28.8,0.9,1.0,H
42975,28/07/2020,11:00,38,3.5,10.7,0.7,1.0,H
42975,28/07/2020,12:00,55,2.6,18.8,0.7,1.0,H
42975,28/07/2020,13:00,30,3.6,10.6,0.7,1.0,H
42975,28/07/2020,14:00,54,3.4,15.2,0.8,1.0,H
42975,28/07/2020,15:00,30,2.1,37.7,0.7,1.0,H
42975,28/07/2020,16:00,31,1.8,54.6,0.4,1.0,H
42975,28/07/2020,17:00,25,1.6,22.1,0.4,1.0,H
42975,28/07/2020,18:00,61,1.1,28.5,0.5,1.0,H
42975,28/07/2020,19:00,354,1.5,52.7,0.9,1.0,H
42975,28/07/2020,20:00,18,2.3,17.4,0.8,1.0,H
42975,28/07/2020,21:00,336,0.8,40.2,0.6,1.0,H
42975,28/07/2020,22:00,328,1.5,45.8,0.6,1.0,H
42975,28/07/2020,23:00,28,1.5,30,0.5,1.0,H
42975,29/07/2020,0:00,82,3.0,14,0.8,1.0,H
42975,29/07/2020,1:00,46,2.7,9.3,0.5,1.0,H
42975,29/07/2020,2:00,346,1.8,71.7,0.7,1.0,H
42975,29/07/2020,3:00,312,2.3,16,0.5,1.0,H
42975,29/07/2020,4:00,335,1.8,28.9,0.6,1.0,H
42975,29/07/2020,5:00,320,1.5,15.1,0.3,1.0,H
42975,29/07/2020,6:00,357,2.3,34.5,0.6,1.0,H
42975,29/07/2020,7:00,22,3.4,24.4,1,1.0,H
42975,29/07/2020,8:00,22,2.6,35.4,1.1,1.0,H
42975,29/07/2020,9:00,56,3.6,14,1,1.0,H
42975,29/07/2020,10:00,54,3.7,13.7,1,1.0,H
42975,29/07/2020,11:00,56,3.7,11.9,0.8,1.0,H
42975,29/07/2020,12:00,62,3.4,11,0.6,1.0,H
42975,29/07/2020,13:00,65,4.2,11.3,0.9,1.0,H
42975,29/07/2020,14:00,67,3.6,10.2,0.9,1.0,H
42975,29/07/2020,15:00,79,3.4,13,0.9,1.0,H
42975,29/07/2020,16:00,72,3.2,10.7,0.8,1.0,H
42975,29/07/2020,17:00,65,3.2,12,0.8,1.0,H
42975,29/07/2020,18:00,47,2.2,20.3,0.8,1.0,H
42975,29/07/2020,19:00,25,1.6,27.7,0.6,1.0,H
42975,29/07/2020,20:00,42,2.7,21.2,0.8,1.0,H
42975,29/07/2020,21:00,34,2.0,22.4,0.7,1.0,H
42975,29/07/2020,22:00,26,2.3,33.5,0.8,1.0,H
42975,29/07/2020,23:00,356,2.4,21.9,0.5,1.0,H
42975,30/07/2020,0:00,16,1.8,26.3,0.7,1.0,H
42975,30/07/2020,1:00,359,1.7,25.5,0.8,1.0,H
42975,30/07/2020,2:00,11,1.9,48.1,0.6,1.0,H
42975,30/07/2020,3:00,1,2.0,28.5,0.5,1.0,H
42975,30/07/2020,4:00,17,2.1,28.4,0.9,1.0,H
42975,30/07/2020,5:00,6,1.8,29,1.3,1.0,H
42975,30/07/2020,6:00,20,2.9,17.7,0.8,1.0,H
42975,30/07/2020,7:00,16,1.6,19.1,0.5,1.0,H
42975,30/07/2020,8:00,351,2.0,17.5,0.3,1.0,H
42975,30/07/2020,9:00,31,3.1,10.4,0.6,1.0,H
42975,30/07/2020,10:00,13,2.5,20.6,0.4,1.0,H
42975,30/07/2020,11:00,27,2.6,19.3,0.4,1.0,H
42975,30/07/2020,12:00,26,2.3,15.9,0.3,1.0,H
42975,30/07/2020,13:00,40,2.8,7.7,0.5,1.0,H
42975,30/07/2020,14:00,27,3.0,7.4,0.6,1.0,H
42975,30/07/2020,15:00,51,2.7,13,0.5,1.0,H
42975,30/07/2020,16:00,57,2.9,16.9,0.5,1.0,H
42975,30/07/2020,17:00,42,2.4,12.9,0.6,1.0,H
42975,30/07/2020,18:00,12,1.3,66.3,0.7,1.0,H
42975,30/07/2020,19:00,125,1.4,95.3,0.7,1.0,H
42975,30/07/2020,20:00,46,1.3,57.6,0.8,1.0,H
42975,30/07/2020,21:00,30,1.3,62.8,0.8,1.0,H
42975,30/07/2020,22:00,37,1.6,34.8,0.7,1.0,H
42975,30/07/2020,23:00,39,1.4,59.9,0.7,1.0,H
42975,31/07/2020,0:00,52,0.6,44.6,0.5,1.0,H
42975,31/07/2020,1:00,33,1.5,48.7,0.6,1.0,H
42975,31/07/2020,2:00,29,1.3,81.1,0.9,1.0,H
42975,31/07/2020,3:00,38,1.6,56.2,1.1,1.0,H
42975,31/07/2020,4:00,356,0.8,58.6,0.4,1.0,H
42975,31/07/2020,5:00,76,1.3,38.1,0.5,1.0,H
42975,31/07/2020,6:00,59,1.2,43.4,0.6,1.0,H
42975,31/07/2020,7:00,64,0.8,45,0.4,1.0,H
42975,31/07/2020,8:00,38,1.4,27,0.4,1.0,H
42975,31/07/2020,9:00,53,0.8,46.1,0.5,1.0,H
42975,31/07/2020,10:00,350,0.8,92.4,0.4,1.0,H
42975,31/07/2020,11:00,321,1.4,44.3,0.5,1.0,H
42975,31/07/2020,12:00,336,0.6,35.9,0.5,1.0,H
42975,31/07/2020,13:00,188,1.1,60.1,0.6,1.0,H
42975,31/07/2020,14:00,79,2.2,36.8,1.1,1.0,H
42975,31/07/2020,15:00,89,1.5,32.2,0.6,1.0,H
42975,31/07/2020,16:00,50,2.1,16.1,0.7,1.0,H
42975,31/07/2020,17:00,55,3.6,16.4,1.1,1.0,H
42975,31/07/2020,18:00,46,3.1,14.2,1,1.0,H
42975,31/07/2020,19:00,39,2.7,15.2,0.5,1.0,H
42975,31/07/2020,20:00,10,2.0,43.6,0.7,1.0,H
42975,31/07/2020,21:00,25,3.3,26.5,0.8,1.0,H
42975,31/07/2020,22:00,360,1.8,50.2,0.6,1.0,H
42975,31/07/2020,23:00,63,0.9,63.6,0.4,1.0,H
42975,1/08/2020,0:00,281,2.1,30.8,0.5,1.0,H
42975,1/08/2020,1:00,354,1.4,43,1,1.0,H
42975,1/08/2020,2:00,26,2.2,50.5,1.1,1.0,H
42975,1/08/2020,3:00,320,1.9,35.4,0.5,1.0,H
42975,1/08/2020,4:00,351,1.8,31.9,0.7,1.0,H
42975,1/08/2020,5:00,345,1.5,38.7,0.7,1.0,H
42975,1/08/2020,6:00,320,2.3,20,0.7,1.0,H
42975,1/08/2020,7:00,330,2.0,29.5,0.5,1.0,H
42975,1/08/2020,8:00,322,2.1,21.9,0.7,1.0,H
42975,1/08/2020,9:00,325,1.9,17.2,0.5,1.0,H
42975,1/08/2020,10:00,14,3.1,21.5,0.7,1.0,H
42975,1/08/2020,11:00,52,2.8,20.3,0.7,1.0,H
42975,1/08/2020,12:00,30,0.8,81.6,0.6,1.0,H
42975,1/08/2020,13:00,267,1.0,20,0.4,1.0,H
42975,1/08/2020,14:00,308,0.6,20.3,0.5,1.0,H
42975,1/08/2020,15:00,240,0.8,48.6,0.4,1.0,H
42975,1/08/2020,16:00,249,0.9,34.7,0.5,1.0,H
42975,1/08/2020,17:00,242,1.5,21.1,0.6,1.0,H
42975,1/08/2020,18:00,254,1.4,9.6,0.8,1.0,H
42975,1/08/2020,19:00,274,1.3,64.9,0.7,1.0,H
42975,1/08/2020,20:00,352,0.9,59.5,0.6,1.0,H
42975,1/08/2020,21:00,4,1.5,33.7,0.9,1.0,H
42975,1/08/2020,22:00,28,2.9,10.2,0.5,1.0,H
42975,1/08/2020,23:00,27,2.9,12.2,0.6,1.0,H
42975,2/08/2020,0:00,18,1.9,22.9,0.6,1.0,H
42975,2/08/2020,1:00,40,2.8,9.2,0.6,1.0,H
42975,2/08/2020,2:00,42,3.8,8.7,0.5,1.0,H
42975,2/08/2020,3:00,24,2.3,21.6,0.6,1.0,H
42975,2/08/2020,4:00,23,2.6,18.8,0.5,1.0,H
42975,2/08/2020,5:00,31,2.5,7.7,0.3,1.0,H
42975,2/08/2020,6:00,17,2.4,13.8,0.4,1.0,H
42975,2/08/2020,7:00,21,2.5,12.7,0.3,1.0,H
42975,2/08/2020,8:00,24,3.0,15.5,0.5,1.0,H
42975,2/08/2020,9:00,9,2.1,26.7,1.1,1.0,H
42975,2/08/2020,10:00,8,0.6,44.6,0.5,1.0,H
42975,2/08/2020,11:00,43,2.1,66.6,0.7,1.0,H
42975,2/08/2020,12:00,168,1.1,40.3,0.6,1.0,H
42975,2/08/2020,13:00,230,3.7,13.6,1,1.0,H
42975,2/08/2020,14:00,227,3.8,11.9,0.7,1.0,H
42975,2/08/2020,15:00,226,3.5,13.2,0.8,1.0,H
42975,2/08/2020,16:00,228,3.4,12.5,0.7,1.0,H
42975,2/08/2020,17:00,231,3.3,9.6,0.7,1.0,H
42975,2/08/2020,18:00,230,2.3,11.6,0.5,1.0,H
42975,2/08/2020,19:00,242,1.1,44.3,0.5,1.0,H
42975,2/08/2020,20:00,276,1.3,31.7,0.5,1.0,H
42975,2/08/2020,21:00,266,1.0,38.2,0.4,1.0,H
42975,2/08/2020,22:00,274,0.5,36.3,0.3,1.0,H
42975,2/08/2020,23:00,58,0.5,51.6,0.5,1.0,H
42975,3/08/2020,0:00,185,0.4,19.2,0.4,1.0,H
42975,3/08/2020,1:00,311,0.8,25.2,0.4,1.0,H
42975,3/08/2020,2:00,53,1.4,31.6,0.4,1.0,H
42975,3/08/2020,3:00,42,2.5,8.3,0.6,1.0,H
42975,3/08/2020,4:00,42,3.1,11.7,0.7,1.0,H
42975,3/08/2020,5:00,56,1.8,35.6,1.3,1.0,H
42975,3/08/2020,6:00,43,0.9,81.2,0.6,1.0,H
42975,3/08/2020,7:00,257,0.5,27,0.4,1.0,H
42975,3/08/2020,8:00,294,0.7,52.9,0.5,1.0,H
42975,3/08/2020,9:00,34,1.3,13.9,0.6,1.0,H
42975,3/08/2020,10:00,39,2.4,9.9,0.7,1.0,H
42975,3/08/2020,11:00,32,2.0,14,0.5,1.0,H
42975,3/08/2020,12:00,36,1.5,28,0.6,1.0,H
42975,3/08/2020,13:00,14,1.3,37,0.5,1.0,H
42975,3/08/2020,14:00,9,1.6,29.2,0.6,1.0,H
42975,3/08/2020,15:00,348,1.6,26.8,0.4,1.0,H
42975,3/08/2020,16:00,27,2.3,15.8,0.5,1.0,H
42975,3/08/2020,17:00,33,2.5,6.8,0.4,1.0,H
42975,3/08/2020,18:00,53,2.9,10.6,0.5,1.0,H
42975,3/08/2020,19:00,15,2.1,25.4,0.4,1.0,H
42975,3/08/2020,20:00,26,1.1,31,0.5,1.0,H
42975,3/08/2020,21:00,34,2.1,15.8,0.6,1.0,H
42975,3/08/2020,22:00,32,2.9,14.5,1,1.0,H
42975,3/08/2020,23:00,49,2.3,31.7,0.8,1.0,H
42975,4/08/2020,0:00,20,2.5,19.7,0.6,1.0,H
42975,4/08/2020,1:00,30,2.8,19.3,0.5,1.0,H
42975,4/08/2020,2:00,29,2.6,18,0.6,1.0,H
42975,4/08/2020,3:00,32,2.5,16.9,1.2,1.0,H
42975,4/08/2020,4:00,38,2.3,15.3,0.5,1.0,H
42975,4/08/2020,5:00,50,2.5,8.9,0.4,1.0,H
42975,4/08/2020,6:00,47,2.1,10.6,0.8,1.0,H
42975,4/08/2020,7:00,60,1.7,41.4,0.7,1.0,H
42975,4/08/2020,8:00,64,2.3,24.6,0.5,1.0,H
42975,4/08/2020,9:00,51,1.8,19.7,0.9,1.0,H
42975,4/08/2020,10:00,36,3.3,11.3,0.8,1.0,H
42975,4/08/2020,11:00,7,3.0,30.8,1,1.0,H
42975,4/08/2020,12:00,18,4.0,22.7,0.9,1.0,H
42975,4/08/2020,13:00,19,3.4,17.5,0.8,1.0,H
42975,4/08/2020,14:00,1,3.0,26.1,0.8,1.0,H
42975,4/08/2020,15:00,322,3.7,24.2,1.6,1.0,H
42975,4/08/2020,16:00,305,5.1,13.5,1.5,1.0,H
42975,4/08/2020,17:00,298,4.0,12.9,1,1.0,H
42975,4/08/2020,18:00,286,4.4,11.8,1,1.0,H
42975,4/08/2020,19:00,287,4.5,12.8,1.2,1.0,H
42975,4/08/2020,20:00,242,2.3,22.3,0.8,1.0,H
42975,4/08/2020,21:00,234,1.8,18.4,1.1,1.0,H
42975,4/08/2020,22:00,228,2.1,34.2,0.9,1.0,H
42975,4/08/2020,23:00,200,1.9,38.3,0.7,1.0,H
42975,5/08/2020,0:00,202,1.9,20.8,1,1.0,H
42975,5/08/2020,1:00,232,4.1,9,0.7,1.0,H
42975,5/08/2020,2:00,235,2.5,13.2,0.7,1.0,H
42975,5/08/2020,3:00,238,1.6,13.7,0.6,1.0,H
42975,5/08/2020,4:00,261,1.6,16.3,0.6,1.0,H
42975,5/08/2020,5:00,256,2.3,9.9,0.5,1.0,H
42975,5/08/2020,6:00,286,1.0,22.7,0.6,1.0,H
42975,5/08/2020,7:00,260,0.5,58.7,0.4,1.0,H
42975,5/08/2020,8:00,276,0.6,51.8,0.3,1.0,H
42975,5/08/2020,9:00,348,0.4,54.1,0.4,1.0,H
42975,5/08/2020,10:00,250,0.6,76,0.5,1.0,H
42975,5/08/2020,11:00,147,0.6,50.6,0.5,1.0,H
42975,5/08/2020,12:00,103,2.4,15.2,0.6,1.0,H
42975,5/08/2020,13:00,81,2.7,14.9,0.7,1.0,H
42975,5/08/2020,14:00,73,3.5,12.6,0.9,1.0,H
42975,5/08/2020,15:00,98,3.8,12.3,0.8,1.0,H
42975,5/08/2020,16:00,90,3.3,12.5,0.7,1.0,H
42975,5/08/2020,17:00,72,2.4,13.2,0.6,1.0,H
42975,5/08/2020,18:00,85,1.3,50.2,0.8,1.0,H
42975,5/08/2020,19:00,264,0.9,49.1,0.5,1.0,H
42975,5/08/2020,20:00,265,1.4,24.1,0.4,1.0,H
42975,5/08/2020,21:00,260,0.8,84.1,0.5,1.0,H
42975,5/08/2020,22:00,314,0.7,60.4,0.4,1.0,H
42975,5/08/2020,23:00,290,0.9,29.8,0.4,1.0,H
42975,6/08/2020,0:00,349,0.8,34.4,0.5,1.0,H
42975,6/08/2020,1:00,17,0.9,70.8,0.6,1.0,H
42975,6/08/2020,2:00,31,3.0,19.6,1,1.0,H
42975,6/08/2020,3:00,33,3.8,9.7,0.6,1.0,H
42975,6/08/2020,4:00,24,3.6,13.6,0.6,1.0,H
42975,6/08/2020,5:00,31,3.5,12.5,0.5,1.0,H
42975,6/08/2020,6:00,29,3.5,7.3,0.6,1.0,H
42975,6/08/2020,7:00,20,2.9,18.9,0.5,1.0,H
42975,6/08/2020,8:00,19,2.4,18.6,0.8,1.0,H
42975,6/08/2020,9:00,6,3.7,20.2,0.9,1.0,H
42975,6/08/2020,10:00,13,3.5,17.6,0.8,1.0,H
42975,6/08/2020,11:00,16,3.3,16.7,0.7,1.0,H
42975,6/08/2020,12:00,357,3.5,19.3,0.8,1.0,H
42975,6/08/2020,13:00,19,1.5,62.1,0.8,1.0,H
42975,6/08/2020,14:00,34,1.5,20.3,0.7,1.0,H
42975,6/08/2020,15:00,12,2.0,22,0.6,1.0,H
42975,6/08/2020,16:00,360,1.1,27.5,0.4,1.0,H
42975,6/08/2020,17:00,352,0.7,37.2,0.4,1.0,H
42975,6/08/2020,18:00,6,2.3,24.7,0.9,1.0,H
42975,6/08/2020,19:00,45,3.0,14.2,1,1.0,H
42975,6/08/2020,20:00,54,3.7,13.2,1.1,1.0,H
42975,6/08/2020,21:00,47,3.9,7.6,0.6,1.0,H
42975,6/08/2020,22:00,54,2.1,13.3,0.7,1.0,H
42975,6/08/2020,23:00,34,2.1,17,0.5,1.0,H
42975,7/08/2020,0:00,21,1.9,29.8,0.7,1.0,H
42975,7/08/2020,1:00,16,1.8,22.6,0.6,1.0,H
42975,7/08/2020,2:00,31,1.8,12,0.7,1.0,H
42975,7/08/2020,3:00,44,1.5,19.7,0.6,1.0,H
42975,7/08/2020,4:00,8,1.6,34,0.6,1.0,H
42975,7/08/2020,5:00,348,1.1,33.3,0.5,1.0,H
42975,7/08/2020,6:00,59,1.0,24,0.4,1.0,H
42975,7/08/2020,7:00,46,1.9,22.3,0.7,1.0,H
42975,7/08/2020,8:00,29,2.0,36.8,0.9,1.0,H
42975,7/08/2020,9:00,63,1.5,49.5,0.8,1.0,H
42975,7/08/2020,10:00,19,1.8,20.3,0.5,1.0,H
42975,7/08/2020,11:00,46,2.5,11.6,0.9,1.0,H
42975,7/08/2020,12:00,27,1.6,24.8,0.6,1.0,H
42975,7/08/2020,13:00,30,1.0,58.4,0.8,1.0,H
42975,7/08/2020,14:00,215,1.8,51.5,1.2,1.0,H
42975,7/08/2020,15:00,251,3.4,10.7,0.6,1.0,H
42975,7/08/2020,16:00,223,3.7,16.3,1,1.0,H
42975,7/08/2020,17:00,213,2.6,12.2,0.7,1.0,H
42975,7/08/2020,18:00,215,3.6,12.5,0.8,1.0,H
42975,7/08/2020,19:00,231,3.8,10.2,0.7,1.0,H
42975,7/08/2020,20:00,225,3.5,10.8,0.8,1.0,H
42975,7/08/2020,21:00,238,3.4,9.1,0.6,1.0,H
42975,7/08/2020,22:00,229,3.4,14.2,0.8,1.0,H
42975,7/08/2020,23:00,232,3.4,14.2,0.8,1.0,H
42975,8/08/2020,0:00,252,2.7,15.7,0.9,1.0,H
42975,8/08/2020,1:00,242,2.4,11.5,0.4,1.0,H
42975,8/08/2020,2:00,244,2.3,14.5,0.5,1.0,H
42975,8/08/2020,3:00,202,1.1,33.4,0.4,1.0,H
42975,8/08/2020,4:00,164,0.6,69.5,0.4,1.0,H
42975,8/08/2020,5:00,58,0.7,42.7,0.4,1.0,H
42975,8/08/2020,6:00,138,0.9,53.9,0.4,1.0,H
42975,8/08/2020,7:00,301,1.5,44.3,0.8,1.0,H
42975,8/08/2020,8:00,279,0.9,42.9,0.4,1.0,H
42975,8/08/2020,9:00,293,2.2,19.6,0.8,1.0,H
42975,8/08/2020,10:00,303,2.2,22.2,1,1.0,H
42975,8/08/2020,11:00,289,3.2,15,0.9,1.0,H
42975,8/08/2020,12:00,285,4.1,14.1,1.2,1.0,H
42975,8/08/2020,13:00,280,4.8,14.9,1.2,1.0,H
42975,8/08/2020,14:00,281,4.9,14.7,1.2,1.0,H
42975,8/08/2020,15:00,273,5.2,16.7,1.1,1.0,H
42975,8/08/2020,16:00,281,4.6,14.4,1.3,1.0,H
42975,8/08/2020,17:00,282,3.7,13.6,1.1,1.0,H
42975,8/08/2020,18:00,299,1.8,22,0.9,1.0,H
42975,8/08/2020,19:00,270,2.3,16.5,0.5,1.0,H
42975,8/08/2020,20:00,294,1.3,42.6,0.5,1.0,H
42975,8/08/2020,21:00,344,1.4,21.8,0.7,1.0,H
42975,8/08/2020,22:00,336,1.0,35.2,0.5,1.0,H
42975,8/08/2020,23:00,66,1.0,41.8,0.7,1.0,H
42975,9/08/2020,0:00,61,1.6,12.6,0.4,1.0,H
42975,9/08/2020,1:00,10,0.8,25.6,0.4,1.0,H
42975,9/08/2020,2:00,7,1.2,38.3,0.4,1.0,H
42975,9/08/2020,3:00,88,1.1,91.3,0.6,1.0,H
42975,9/08/2020,4:00,348,1.8,23.8,0.6,1.0,H
42975,9/08/2020,5:00,33,2.5,12.6,0.5,1.0,H
42975,9/08/2020,6:00,38,1.5,25,0.7,1.0,H
42975,9/08/2020,7:00,151,0.7,48.6,0.4,1.0,H
42975,9/08/2020,8:00,294,1.2,92.4,0.7,1.0,H
42975,9/08/2020,9:00,297,1.9,57.3,1.1,1.0,H
42975,9/08/2020,10:00,268,3.6,14.2,1,1.0,H
42975,9/08/2020,11:00,282,4.3,12.9,1,1.0,H
42975,9/08/2020,12:00,260,5.5,11.4,1.5,1.0,H
42975,9/08/2020,13:00,262,7.3,12.4,1.8,1.0,H
42975,9/08/2020,14:00,271,6.1,14.4,1.5,1.0,H
